en,vi,length,translate,bleu_score,meteor
"And now your decision to stand doesn't depend on the quality of your threshold, it depends on your signal.","Và bây giờ quyết định đứng lên của bạn không phụ thuộc vào chất lượng ngưỡng của bạn, nó phụ thuộc vào tín hiệu của bạn.",19,"Và quyết định của bạn là không phụ thuộc vào chất lượng của sức chứa đầy sức, phụ thuộc vào tín hiệu của bạn.",0.4572702062292994,0.7248384118190212
"After leaving school, he worked for Alhagie Musa & Sons, a Gambian energy company, and rose through the ranks to become a sales manager.","Sau khi tốt nghiệp, ông làm việc cho Alhagie Musa & Sons và tăng qua các chức vụ cho đến khi ông trở thành giám đốc bán hàng.",24,"Sau khi rời đi học, anh ấy làm việc cho Alhasasaka & Brian, một công ty năng lượng, và tăng cường công ty trở",2.412342008804391e-78,0.24937376990517088
Kaonic hydrogen is an exotic atom consisting of a negatively charged kaon orbiting a proton.,Kaonic hydro là một nguyên tử lạ bao gồm một kaon tích điện âm quay quanh một proton .,15,Kliczom là một nguyên nhân có tính tự nhiên bao gồm một sự kiện tiêu cực của một sự kiện nhiệt độ.,3.4077295621678842e-78,0.34841916041027804
"I'm sorry, I have very little use for money.","Xin lỗi, tôi ít xài tiền lắm.",9,"Xin lỗi, tôi có ít tiền để tiền.",5.072841446586652e-78,0.6281690140845071
She's got to be a hundred years old by now.,Giờ chắc cô ấy cũng hơn trăm tuổi rồi.,10,Cô ta phải có một trăm tuổi vừa qua thời điểm này.,5.233427736988301e-155,0.27479091995221033
"Hayumi Natsuki, the heroine, is mistaken as Amakusa Shirō by the villagers she met, despite the fact that the real Amakusa Shirō was male.","Nhân vật nữ bị nhận nhầm là Amakusa Shirō bởi ngôi làng mà cô gặp, mặc dù Amakusa Shirō là nam.",24,"Hay chín Naki, diễn viên người đẹp, người phụ là người Arayakusaku, người đã gặp người dân, mặc dù thực tế",4.336508547901975e-155,0.12169312169312169
which basically means killing other agents.,về cơ bản có nghĩa là giết chết các điệp viên khác.,6,Cơ bản là nghĩa là giết người khác.,3.076833869215792e-78,0.4849137931034482
But I won't lose to them!,Em cũng sẽ không chịu thua họ đâu!,6,Nhưng tôi sẽ không mất đi!,8.34076112986429e-232,0.06410256410256411
That's when I learned that a bottle hurts worse than a fist.,Đó là khi tôi học được rằng cái chai còn đau hơn là một cú đấm.,12,Đó là khi tôi học được một túi khủng khiếp tồi tệ hơn là một loại cổ phiếu.,0.33680209563129027,0.5525072397500381
I do not know another who could have done the work at Mafeking if the same conditions had been imposed.,Tôi không biết người nào khác mà có thể làm được công việc tại Mafeking nếu có các điều kiện tương tự được đặt ra.,20,Tôi không biết một ai có thể làm việc tại Maroc nếu điều kiện được thay thế bởi cùng một điều trị.,3.765188844293889e-78,0.4138551506972559
"From 1832 to 1835 he studied at the Prussian Military Academy, which was a prerequisite to joining the General Staff.","Từ năm 1832 cho tới năm 1835, ông đã học tại Viện Hàm lâm Quân sự Phổ, và đây là một điều kiện tiên quyết để gia nhập Bộ Tổng tham mưu Phổ.",20,"Từ năm 1835 đến năm 1836, ông học tại Viện Hàn Quốc ở tỉnh Patis, nơi có một trung đoàn quân sự để gia nhập.",2.10744025378862e-78,0.3356840924775707
"""I think we found another box that had been thrown out.""",""" Tôi nghĩ chúng tôi đã tìm thấy 1 cái hộp nữa, nó đã bị vứt đi.""",11,"""Tôi nghĩ chúng ta đã tìm ra một cái hộp khác bị ném ra.""",7.016912955011445e-155,0.34278382011487224
"In essence, the Organization Department runs a modernized version of China's centuries-old mentoring system.","Về cơ bản, Bộ Tổ Chức điều hành một phiên bản hiện đại hóa của hệ thống cố vấn lâu đời của Trung Quốc.",14,"Trong tương lai, Tổ chức Đại học đã điều hành một phiên bản hiện đại hóa đại của Trung Quốc với hệ thống cố vấn.",0.35642944815504496,0.6024896265560166
You have a copy for the teleprompter?,Cô có bản sao cho máy phóng đại chữ chưa?,7,Anh có bản sao cho vụ nổ súng trường không?,0.2626909894424158,0.3968750000000001
Generally people don't bid 4.,"Thông thường, người ta không đếm nhịp 4.",5,Hãy nhìn xem người ta không có mục tiêu.,4.034282314146679e-78,0.36351165980795613
"I think they did a fine job, don't you?","Tôi nghĩ họ làm tốt mà, phải không?",9,"Tôi nghĩ họ đã làm một việc tốt, phải không?",4.856474469839072e-78,0.6859756097560975
The reconstruction of Banyunibo temple was completed in 1978.,Việc tái thiết đền Banyunibo được hoàn tất vào năm 1978.,9,Những nhà thờ học người Banibo đã được hoàn thành năm 1978.,7.401184483348608e-155,0.33783783783783783
"""Relaxation.""","""Thư giãn""",1,"""Đónga.""",0.0,0.0
This mother hasn't eaten for half a year.,Con gấu mẹ này đã không ăn gì trong hơn nửa năm qua.,8,Mẹ chưa từng ăn đồng 1 năm nay.,6.895396983435736e-232,0.12
"Known to locals as Sua Village, it is located in Van Duc Commune, Gia Lam District, on the banks of the Red River. It has an eponymous wharf(3) that used to be an important stopping point on the waterway connecting with the ancient citadel(4) of Thang Long, the original name of Hanoi.","Làng Chử Xá còn được biết đến với cái tên là làng Sứa, thuộc xã Văn Đức, huyện Gia Lâm, nằm ven sông Hồng. Làng có bến đò Chử Xá (cùng tên làng) là một bến quan trọng trên tuyến đường thủy từ phía Đông lên Kinh đô Thăng Long (tên gốc của Hà Nội) xưa kia.",52,"Được biết đến với tên gọi Suriga, nằm ở Paipqi đất bang Dip, nằm trên sông Red Red. Nó có một",4.793455336800757e-79,0.1551498127340824
Allied pilots often reported that the nimble Ki-43s were difficult targets but burned easily or broke apart with few hits.,Nhiều phi công đồng minh thường báo cáo rằng chiếc Ki-43 nhanh nhẹn là một mục tiêu khó diệt nhưng nó dễ dàng bùng cháy và vỡ thành nhiều mảnh khi trúng vài phát đạn.,20,Các phi công của quân Đồng Minh thường báo cáo rằng chiếc Kim phá Thái Bình Dương rất khó tin nhưng thường bị bỏ hoặc bị phá vỡ với vài,0.12668809603585465,0.3329045536403396
You're growing his cancer.,Các người đang làm gia tăng ung thư.,4,Anh đang gia nhập ung thư.,6.458654791343583e-155,0.40464743589743596
"Don't worry, I bet mother and father found him.",Đừng lo. Tao cá là mẹ và bố đã tìm thấy bọn nó.,9,"Đừng lo, mẹ em không quan tâm.",5.652478243478208e-232,0.08064516129032259
What a beautiful weird couple.,-Thật là một cặp đẹp đôi một cách kì lạ.,5,Một cặp đôi đẹp đẹp.,5.898636777061139e-232,0.2105263157894737
It's our revenge the revenge of women,"Đó là sự trả thù của chúng ta, sự trả thù của phụ nữ.",7,Đó là sự trả thù cho phụ nữ có thể,0.27559110500755524,0.41360294117647056
"Are we winning, Mr Seymour?","Ta có thắng không, ông Seymour?",5,"Chúng ta có thắng không, ông Hy Lạp?",0.345720784641941,0.8032258064516131
Succinimide is an organic compound with the formula (CH2)2(CO)2NH.,Succinimide là một hợp chất hữu cơ có công thức (CH 2 ) 2 (CO) 2 NH.,9,SQase là một hợp chất hữu cơ có công thức công thức (82) 2 (r2O2)2(N2H).,0.4952710182704603,0.587202380952381
Melanin is an effective absorbent of light; the pigment is able to dissipate over 99.9% of absorbed UV radiation.,"Melanin là một chất hấp thụ ánh sáng hiệu quả; sắc tố có thể tiêu tan hơn 99,9% tia UV hấp thụ.",19,Menini là một chất sáng tác mạnh mẽ của ánh sáng; chất kích thước có thể được di chuyển đến hơn tới 9.500.8% đột,2.5751259695884524e-78,0.28434684684684686
I'll follow within the week.,Tôi sẽ đi sau trong khoảng 1 tuần.,5,Tôi sẽ theo sau tuần trước.,6.010455532087301e-155,0.32763532763532766
This distinction is again confirmed by the Manichaean script.,Sự khác biệt này một lần nữa được xác nhận bởi văn tự Mani.,9,Sự khác biệt này là một lần nữa được xác nhận bởi người Mancavha.,0.6162607099729586,0.7833530106257379
"The stadium was popular with supporters for being located in the centre of the city, but suffered from its old structure and small capacity, as the Nice metropolitan area has over one million residents.","Sân vận động nổi tiếng với những cổ động viên vì nằm ở trung tâm thành phố, nhưng phải chịu cấu trúc cũ và sức chứa nhỏ, vì khu vực đô thị Nice có hơn một triệu cư dân.",34,"Sân vận động này nổi tiếng với những người ủng hộ đến trung tâm thành phố, nhưng bị ảnh hưởng bởi việc cấu trúc và quyền lực nhỏ và đa",0.18751772889050466,0.38110236220472443
The ancient Chaldeans seem to have migrated into Mesopotamia sometime between c.,Người Chaldea cổ dường như đã di cư đến Mesopotamia vào khoảng giữa c.,12,Hình như là thời kỳ cổ đại di cư bắt đầu suy giảm khoảng cách giữa các loài.,5.5818694086831284e-155,0.2961033950617284
Another example of a V1 agonist is terlipressin - which is used in oesophageal varices.,Một ví dụ khác về chất chủ vận V1 là terlipressin - được sử dụng trong giãn tĩnh mạch thực quản.,15,Một ví dụ khác là một chất xúc tác là edlimii - được sử dụng trong các hạt cylecter.,0.30045645229516077,0.5040130324221234
They will need help with the churning.,Họ sẽ cần cô giúp đỡ đấy.,7,Họ sẽ cần giúp đỡ để giải phóng.,5.614021910443866e-78,0.6816901408450705
The nature of the model depends on the kind of animal we are.,Bản chất của những mô hình này phụ thuộc vào từng phân lớp sinh vật.,13,Bản chất của mô hình về độ đặc biệt đối với loài động vật chúng ta.,3.1569965207666664e-78,0.32052980132450326
"Upon her return to Cuba in 1941, she founded in the Vedado district of Havana the Instituto de Arte Musical, Arminda Schutte, which received national academic accreditation by the Ministry of Education for the conferral of degrees, certificates and diplomas.","Khi trở về Cuba vào năm 1941, bà đã thành lập ở quận Vedado của Havana, Học viện âm nhạc nghệ thuật, Arminda Schutte, được Bộ Giáo dục công nhận học bổng cấp bằng, chứng chỉ và bằng cấp.",40,"Khi trở lại Cuba vào năm 1941, bà thành lập vùng đất của khu phố Inis de las de Music Acía, trường đại học tiếp",0.10855340356756785,0.2788157200633023
Her relationship to the President.,Mối quan hệ của cô ấy với tổng thống.,5,Mối quan hệ của cô với Tổng thống.,0.4962644776757998,0.8918539325842695
"You know, I still don't know how to dance.",Anh vẫn chưa biết nhảy.,9,Tôi vẫn chưa biết phải làm gì.,5.021333847570327e-78,0.5662393162393162
She is the daughter of late writer Bernardo Romero Pereiro and Judy Henríquez.,Cô là con gái của nhà văn quá cố Bernardo Romero Pereiro và Judy Henríquez.,13,Bà là con gái của nhà văn nhà văn học nổi tiếng Paris Paris và Herncazn béz.,0.2928298013714697,0.4424006444683136
