en,vi,length,translate,bleu_score,meteor
Dead weight is a lot heavier than alive.,Trọng lượng của cái chết nặng hơn nhiều so với sự sống.,8,Trọng lượng còn sống là nặng hơn cả người sống.,7.051032102388049e-155,0.37796610169491524
"I don't experience war or racism, but I do experience Mr Boyer's piano lessons.","Tôi không nếm mùi chiến tranh hay chủ nghĩa phân biệt chủng tộc, nhưng tôi đã nếm mùi những lớp đàn piano của ông Boyer.",14,"Tôi không trải qua chiến tranh hay phân biệt chủng tộc, nhưng tôi trải qua những bài học",0.25363848909139664,0.48468221307727477
"There were 308 members in the last parliament (most members elected in 2011), but that number has risen to 338 following the election on Monday October 19, 2015.","Có 308 thành viên trong quốc hội cuối cùng (hầu hết các thành viên được bầu vào năm 2011), nhưng con số đó đã tăng lên thành 339 sau cuộc bầu cử vào thứ Hai ngày 19 tháng 10 năm 2015.",28,Có 308 thành viên trong Quốc hội cuối cùng (nhiều thành viên được bầu vào năm,0.12845156285467682,0.36005772005772
"Meanwhile, Otto of Freising and the remnant of his troops arrived in Jerusalem early in April, and Conrad soon after.","Trong khi đó, Otto của Freising và phần còn lại trong tờ trình của quân đội của ông đến Jerusalem vào đầu tháng Tư và Conrad đến ngay sau đó.",20,"Trong khi đó, Otto Freising và người kế vị của quân đội của ông đến Jerusalem",0.2368233499517385,0.4190631853353747
Only the DEO knows it can hurt me.,Chỉ DEO mới biết nó có thể làm đau em.,8,Chỉ có DEO mới biết nó có thể làm tôi đau.,0.5900468726392808,0.785891089108911
153 members were present and voted (out of 317) 99 members voted in favor of the Resolution 1481 42 members voted against the Resolution 1481 12 members abstained from voting.,153 thành viên đã có mặt và biểu quyết (trong tổng số 317 thành viên): 99 thành viên đã bỏ phiếu ủng hộ Nghị quyết 1481 42 thành viên đã bỏ phiếu chống Nghị quyết 1481 12 thành viên bỏ phiếu trắng.,30,153 thành viên đã có mặt và bỏ phiếu (trong số 317) 9,0.058808498619417636,0.24508042527107862
Get everyone to the NBE One chamber now!,Đưa mọi người tới khu vực của NBE 1 ngay!,8,Hãy đưa mọi người đến phòng NBE One ngay!,6.480360213743594e-155,0.5948372615039282
Hurricane Fifi caused severe damage when it skimmed the northern coast of Honduras on 18 and 19 September 1974.,Bão Fifí đã gây ra thiệt hại to lớn khi tràn vào bờ biển phía bắc Honduras ngày 18 và 19 tháng 9 năm 1974.,19,Bão Fifi gây thiệt hại nặng nề khi nó quét qua bờ biển phía bắc Honduras vào,0.1722096806769719,0.4176627279557407
"No, I want to go home.","- Không, mình phải về nhà.",6,"Không, tôi muốn về nhà.",7.600394483915427e-155,0.43314500941619577
"The imperial forces look to be withdrawing, sir.",Trong như có vẻ bọn đế quốc đang rút lui thưa ngài,8,"Các lực lượng đế quốc đang rút lui, thưa ngài.",0.22741221234802106,0.4101694915254237
There are two in the Veridian system.,Có 2 hành tinh trong hệ Veridian.,7,Có hai hệ thống Veridian.,1.0748016968157982e-231,0.22058823529411764
"The term ""Hundred Years' War"" is misleading, as the fighting between the English and the French during the period of 1337 to 1453 was more a series of conflicts than a single prolonged war.","Thuật ngữ ""Chiến tranh Trăm năm"" dễ gây hiểu nhầm, vì xung đột giữa Anh và Pháp trong thời kì 1337-1453 giống một chuỗi các cuộc chiến hơn là một cuộc chiến tranh kéo dài.",34,"Thuật ngữ ""Hundred Years' War"" là sai lầm, vì cuộc chiến giữa người Anh",1.8123523760548786e-155,0.19186930091185414
So she's got a total of seven neighbors.,Vậy cô ấy có tổng cộng 7 người hàng xóm.,8,Vậy là cô ấy có tổng cộng 7 người bạn.,0.6606328636027614,0.7937500000000002
It feels really satisfying.,Thật sự thấy thỏa mãn.,4,Nó thật sự rất thú vị.,1.1640469867513693e-231,0.36764705882352944
"""I have chosen a wonderful life.","""Tôi đã chọn 1 cuộc đời tuyệt diệu.",6,"""Tôi đã chọn một cuộc sống tuyệt vời.",5.072841446586652e-78,0.5575
Bose himself died in an aeroplane crash trying to reach Japanese-occupied territory in the last months of the war. ...,Bose đã chết trong một vụ tai nạn máy bay cố gắng để đạt được lãnh thổ Nhật chiếm đóng trong những tháng cuối cùng của chiến tranh....,20,Bose chết trong một tai nạn máy bay khi đang cố gắng đến lãnh thổ Nhật Bản trong,0.16034728995838615,0.49811035525321234
But Keller Zabel as an independent investment bank is essentially finished.,"Nhưng Keller Zabel với tư cách là một ngân hàng... đầu tư độc lập, thì về cơ bản đã kết thúc.",11,Nhưng Keller Zabel như một ngân hàng đầu tư độc lập là đã hoàn tất.,3.581604716888625e-78,0.4595588235294118
"He was one of the initiators of, and a participant in, the First Exhibition of Lithuanian Art in 1907 at Vileišis Palace, Vilnius.","Ông là một trong những người khởi xướng, và là người tham gia, Triển lãm lần đầu tiên của nghệ thuật Lithuania năm 1907 tại Cung điện Vileišis, Vilnius.",23,"Ông là một trong những người khởi xướng, và là người tham gia vào Triển lãm nghệ thuật",0.3856480241948987,0.5715865815412187
The drug is usually applied together with aspirin or clopidogrel and (low molecular weight or unfractionated) heparin.,Thuốc thường được áp dụng cùng với thuốc aspirin hoặc clopidogrel và (trọng lượng phân tử thấp hoặc không phân đoạn) heparin.,17,Thuốc thường được sử dụng cùng với aspirin hoặc clopidogrel và (tối đa,0.17885240170357275,0.42274881516587676
And that way I can have a greater impact on the world.,Và với cách đó tôi đã có thể có một ảnh hưởng rộng lớn hơn tới thế giới.,12,Và cách đó tôi có thể có một ảnh hưởng lớn hơn đến thế giới.,0.40125511479025655,0.7729447711287906
The reichsmarschall will take delivery tomorrow morning at 8:00.,Thống chế sẽ nhận được... lúc 8 giờ sáng mai.,9,Reichsmarschall sẽ giao hàng vào sáng mai lúc 8:00.,1.2387197655613557e-231,0.15151515151515152
"No, merely the eye doctors.","Không, chỉ ảnh hưởng tới bác sĩ mắt thôi.",5,"Không, chỉ có bác sĩ mắt thôi.",0.36741454942156665,0.6691919191919192
If he had a sword ...it'd perhaps be better,Nếu ảnh có thanh kiếm... thì chắc ảnh sẽ khá hơn.,9,Nếu hắn có một cây kiếm... có lẽ sẽ tốt hơn.,1.4959003140449574e-231,0.2272727272727273
"So I started asking myself, ""Why haven't we been able to do better?""","Cho nên tôi tự hỏi bản thân, ""Tại sao chúng ta không thể làm tốt hơn?""",13,"Vậy nên tôi bắt đầu tự hỏi, ""Tại sao chúng ta không thể làm tốt hơn",0.4958271734659374,0.6805268595041322
"His father, Wei Tiao-yuan, was an affluent educator and active member of Dr. Sun Yat-sen's revolutionary movement.","Cha ông, Wei Tiao-yuan, là một nhà giáo dục danh tiếng và thành viên tích cực trong phong trào cách mạng của bác sĩ Tôn Dật Tiên.",17,"Cha ông, Wei Tiao-yuan, là một nhà giáo dục giàu có và",0.2089356780336581,0.3905882352941176
"It is the only species in the genus Acanthinodera, and is one of the largest species of beetle in Chile.","Nó là loài duy nhất trong chi Acanthinodera, và là một trong những loài lớn nhất của bọ cánh cứng ở Chile.",20,"Nó là loài duy nhất trong chi Acanthinodera, và là một trong những loài",0.5647181220077593,0.6571284174046976
Can't be open by force.,Không thể dùng lực phá được.,5,Không thể mở cửa bằng vũ lực.,6.968148412761692e-155,0.3073770491803279
So she can erase you all from history.,Cô ấy sẽ xoá lịch sử của các bạn.,8,Vậy là cô ấy có thể xóa sạch tất cả lịch sử.,1.1640469867513693e-231,0.27479091995221033
"The PEGI system is now used in more than thirty countries and is based on a code of conduct, a set of rules to which every publisher using the PEGI system is contractually committed.","Hệ thống PEGI hiện đã được sử dụng ở hơn ba mươi quốc gia và dựa trên bộ quy tắc ứng xử, một bộ quy tắc mà mọi nhà xuất bản sử dụng hệ thống PEGI đều phải cam kết theo hợp đồng.",34,Hệ thống PEGI hiện nay được sử dụng ở hơn 30 quốc gia và dựa,0.08928044366452882,0.3074862374517943
"It belongs to a group of steroid hormones called the progestogens, and is the major progestogen in the body.","Nó thuộc về một nhóm các hormone steroid, gọi là progestogen, và là một progestogen chủ chốt trong cơ thể.",19,"Nó thuộc một nhóm các hormone steroid gọi là progestogen, và là progestogen chính",0.32233175047175966,0.5961841351660939
"According to Sudoplatov, Joseph Stalin personally monitored the progress of Operation Monastyr.","Theo Sudoplatov, Joseph Stalin đã trực tiếp theo dõi tiến trình của Chiến dịch Monastyr.",12,"Theo Sudoplatov, Joseph Stalin trực tiếp theo dõi tiến độ của Operation Monasty",0.4264356143349618,0.666554054054054
In 1974 she emigrated from Argentina to Europe.,"Năm 1974, bà di cư từ Argentina đến châu Âu.",8,"Năm 1974, bà di cư từ Argentina sang châu Âu.",0.7071067811865475,0.8950617283950617
"Well, it's getting increasingly hard to control mine.",Như vậy thì cũng rất khó khăn để điều khiển hành động của ta đấy.,8,"Vậy thì, nó ngày càng khó kiểm soát được mỏ của tôi.",9.065607048138757e-232,0.10204081632653061
Let my doctor examine his wounds.,Kêu bác sĩ của tôi chăm sóc vết thương cho hắn.,6,Hãy để bác sĩ của tôi xem vết thương của anh ta.,0.2521193618434983,0.46046046046046046
You blew a three-year op in five minutes!,Ông đã thổi bay 3 năm nhiệm vụ trong có 5 phút!,8,Anh đã phá vỡ một năm rưỡi của tôi trong 5 phút!,6.5806869883189804e-155,0.31000000000000005
- I'll say. Searched all over.,- Tôi tìm ông khắp nơi.,6,- Tôi sẽ nói. - Tôi đã tìm hiểu hết.,6.373704167435469e-155,0.3993055555555556
"Well, it turns out you were right, C.H.E.E.S.E.","Cậu đã đúng, C. H. E. E. S. E.",8,"Well, nó đã phát hiện ra anh đúng, C.H.E.S.E",1.2508498911928379e-231,0.1111111111111111
Perhaps I should have taken my medication before this lecture.,Lẽ ra tôi nên uống thuốc trước bài giảng ngày hôm nay.,10,Có lẽ tôi nên uống thuốc trước buổi giảng này.,0.336607735780637,0.5698720166032515
Or the Fourth Mistress will be angry.,Nếu không Tứ phu nhân sẽ nổi giận đấy.,7,Hoặc là Đệ nhất phu nhân sẽ giận.,5.722633035689358e-155,0.21067415730337075
Detention (imprisonment) Life imprisonment Imprisonment for public protection,Tạm giam Tù chung thân Phạt tù để bảo vệ công cộng,8,giam giữ (cưỡng chế) Thời gian giam giữ (cưỡng chế),8.387826279040936e-232,0.0423728813559322
Nikoletta Samonas (born 5 September 1985) is a Ghanaian actress and a freelance model.,Nikoletta Samonas (sinh ngày 5 tháng 9 năm 1985) là một nữ diễn viên người Ghana và là một người mẫu tự do.,14,Nikoletta Samonas (sinh ngày 5 tháng 9 năm 1985) là,0.27253179303401265,0.4589861751152074
The play eventually won four Olivier Awards including Best Revival.,Vở kịch cuối cùng đã chiến thắng bốn giải Olivier trong đó có cả giải Hồi sinh xuất sắc nhất (Best Revival).,10,Vở kịch cuối cùng đã giành được bốn giải thưởng Olivier bao gồm Giải thưởng Revival.,0.18712065210255044,0.40209991923387567
